time,pose,x_des,x_actual
0.0103,0.552,0.5522199693604327
0.0203,0.552,0.5522263574713541
0.0301,0.552,0.5522301303106949
0.0402,0.552001,0.5522314758000127
0.0503,0.552002,0.5522314661787276
0.06,0.552005,0.5522306889828489
0.0702,0.552008,0.5522294573351456
0.0802,0.552012,0.5522267076145364
0.0902,0.552018,0.5522224754621079
0.1002,0.552026,0.5522168543023981
0.1102,0.552035,0.5522099663825601
0.1203,0.552047,0.5522019482833617
0.1305,0.55206,0.5521928712103199
0.1403,0.552076,0.5521827482237588
0.1502,0.552095,0.5521723688378704
0.1602,0.552116,0.552163000416076
0.1702,0.55214,0.5521550054146285
0.1803,0.552167,0.5521493232539965
0.1902,0.552197,0.5521469004958444
0.2002,0.552231,0.5521485602316315
0.2103,0.552267,0.5521552674520318
0.2204,0.552308,0.5521678639675548
0.2312,0.552352,0.5521865151753976
0.2404,0.5524,0.5522114989867146
0.2502,0.552453,0.5522440687425861
0.2602,0.552509,0.5522849519426373
0.2709,0.552569,0.5523347032796393
0.281,0.552634,0.5523934755014048
0.2898,0.552703,0.5524611177946065
0.3002,0.552777,0.552538119619328
0.3102,0.552856,0.5526245068669109
0.3202,0.552939,0.5527201326817076
0.3302,0.553028,0.552824783935994
0.3402,0.553121,0.5529381005454218
0.3502,0.553219,0.5530597067104
0.3603,0.553323,0.5531894549161195
0.3701,0.553432,0.5533270961318878
0.3801,0.553546,0.5534715377042738
0.3902,0.553666,0.5536223344325671
0.4002,0.553791,0.5537789493232497
0.4102,0.553922,0.5539406717952756
0.4202,0.554058,0.5541069768529207
0.4302,0.5542,0.554277497181091
0.4403,0.554348,0.5544517360458637
0.4502,0.554502,0.5546294388474616
0.4602,0.554661,0.5548104831406062
0.4702,0.554827,0.5549943077406632
0.4802,0.554998,0.5551804822617851
0.4902,0.555176,0.5553690916975752
0.5003,0.55536,0.5555600712608156
0.5102,0.555549,0.5557532753594583
0.5202,0.555745,0.5559486324685459
0.5302,0.555948,0.5561462703264469
0.5403,0.556156,0.5563463932046263
0.5502,0.556371,0.5565493108601745
0.5605,0.556592,0.5567553137811315
0.5702,0.556819,0.5569647742669549
0.5802,0.557053,0.5571781458695779
0.5902,0.557293,0.5573959695461229
0.6003,0.557539,0.557618721374665
0.6102,0.557792,0.5578468420585732
0.6203,0.558051,0.5580808940401086
0.6302,0.558317,0.5583215273695221
0.6401,0.558589,0.5585693613426491
0.6502,0.558867,0.5588248899157622
0.6602,0.559152,0.5590884737340612
0.6702,0.559443,0.5593605534757339
0.6802,0.559741,0.559641488197777
0.6902,0.560045,0.5599315819499345
0.7002,0.560356,0.5602310645382036
0.7102,0.560672,0.5605400943383833
0.7202,0.560996,0.5608587853608046
0.73,0.561325,0.5611871813558899
0.7402,0.561661,0.5615252577657662
0.7502,0.562003,0.5618728282504715
0.7602,0.562352,0.5622296447586772
0.7702,0.562706,0.5625954133066222
0.7802,0.563067,0.5629698670188455
0.7901,0.563434,0.5633527076609884
0.8002,0.563807,0.5637435178897707
0.8102,0.564187,0.5641418347640339
0.8202,0.564572,0.5645471484423636
0.8303,0.564964,0.5649589564162885
0.8399,0.565361,0.5653768969215275
0.8501,0.565765,0.565800556332774
0.8613,0.566174,0.5662295344102884
0.8703,0.566589,0.5666636241753125
0.8802,0.56701,0.5671027132321845
0.8902,0.567437,0.5675458756626202
0.9002,0.56787,0.567992643052582
0.9103,0.568308,0.5684428225807515
0.9202,0.568752,0.5688960666985109
0.9303,0.569201,0.5693520390285628
0.9403,0.569656,0.5698108036554208
0.9502,0.570116,0.570272432743882
