time,pose,z_des,z_actual
0.0103,0.166,0.1659121454310797
0.0203,0.166,0.16434824335995005
0.0301,0.166,0.16235688325982514
0.0402,0.166001,0.16079027394588988
0.0502,0.166002,0.1597721157650507
0.0602,0.166005,0.15933426139273948
0.0702,0.166008,0.15946126286473938
0.0802,0.166012,0.1600854273328329
0.0901,0.166018,0.16109550975817233
0.1002,0.166026,0.16237580474221985
0.1102,0.166035,0.16379686794586865
0.1202,0.166047,0.16522965069244744
0.1302,0.16606,0.16658369099102582
0.1404,0.166076,0.16776076095638756
0.1521,0.166095,0.1686868741856107
0.1603,0.166116,0.1693279826298457
0.1702,0.16614,0.1696698881678949
0.1802,0.166167,0.1697134103473756
0.1909,0.166197,0.1694906864198645
0.2002,0.166231,0.1690398063903342
0.2102,0.166267,0.1684064051776311
0.2202,0.166308,0.1676636695740857
0.2302,0.166352,0.1668999604250491
0.2402,0.1664,0.16618386527803228
0.2502,0.166453,0.16556347972113564
0.2602,0.166509,0.1650768184004831
0.2712,0.166569,0.1647568839140028
0.2802,0.166634,0.16461811629469292
0.2903,0.166703,0.16466046739347634
0.3003,0.166777,0.16487385496752277
0.3102,0.166856,0.16523886071338348
0.3203,0.166939,0.16571823897803248
0.3309,0.167028,0.16628223664504524
0.3416,0.167121,0.16688917721518795
0.3512,0.167219,0.16750063289819656
0.3606,0.167323,0.16807297687093223
0.3696,0.167432,0.16856411166619426
0.3801,0.167546,0.1689356937497469
0.3902,0.167666,0.16918076182093053
0.4002,0.167791,0.16930217852539564
0.4102,0.167922,0.16931256246486337
0.4202,0.168058,0.16923050406542095
0.4302,0.1682,0.16908322031764264
0.4402,0.168348,0.1688986674177849
0.4502,0.168502,0.16870421678602787
0.4602,0.168661,0.16853416586838132
0.4702,0.168827,0.16841168082901126
0.4802,0.168998,0.16835453458215405
0.4902,0.169176,0.1683753457204643
0.5002,0.16936,0.16847884215987224
0.5102,0.169549,0.16866336567525286
0.5202,0.169745,0.16892069939927615
0.5302,0.169948,0.16923948087315271
0.5402,0.170156,0.1696052444694159
0.5502,0.170371,0.1700018040757632
