time,torque_error (Nm),e_x,e_y,e_z
0.0102,-0.7934390771220285,14.454556650494519,1.4165455425553926
0.0202,-6.779532480012246,-72.49123665072968,-16.353686565330126
0.0303,-26.69388056763278,416.317226961477,-49.539852344400266
0.0403,-16.6665208222851,-1046.376211501279,-30.028877473528272
0.0502,-4.679648139350941,-36.00859620718392,-13.095585171900213
0.0602,0.6642006387199695,-1.0824948071065454,-0.2806819221546326
0.0702,0.9947424530463778,-0.36225582776887477,0.5278320325666086
0.0802,1.9841654177914672,8.706230870229678,-2.2808437892133275
0.0902,2.4640668974221893,8.628005804972577,-3.466772490534239
0.1002,2.7737415315525045,9.397779757653364,-4.64708474203141
0.1102,2.877518593942111,7.9246508022115965,-5.264284667674696
0.1202,2.9622350739419847,5.679282826289086,-5.561377503419315
0.1301,2.95739130885216,3.0065191798536963,-5.578545731215541
0.1402,2.9440525069699524,-1.5032504272521559,-5.404256066094548
0.1503,2.7933527179848117,-4.61049559864404,-5.2146425704154105
0.1602,3.3595716100330053,-4.7722863585120034,-5.269184456751572
0.1702,2.3458743856373427,-8.529645642541325,-4.399427409572039
0.1802,2.059384926471221,-11.396017584357763,-3.813857987430711
0.1902,1.8269823160132597,-14.191357665768173,-3.2547351215292872
0.1999,2.168579553187698,-13.75051000169395,-2.9861650702953684
0.2102,1.2666001606530082,-16.360270098056215,-2.1735435660389646
0.2202,1.0017719616490597,-17.43722907479476,-1.6290412887287806
0.2303,0.7104707489752564,-15.538767118869568,-1.152488602152455
0.2402,0.48247545065187714,-13.886675757354169,-0.6761553004986882
0.2503,0.22905106730953406,-11.142579891435773,-0.30898059690964197
0.2603,0.011125514200711617,-7.788768285587121,0.017396763191360298
0.2702,-0.2201149057054579,15.97091721031915,-0.2780639729026975
0.2802,-0.30128100308515915,17.825549163686293,-0.51476937900793
0.2902,-0.35423867136109166,18.93223258625453,-0.7450926123867783
0.3003,-0.380604619668949,19.59811603544224,-0.9759258710717115
0.3103,-0.3562465426665111,20.000687278063992,-1.2428544803925112
0.3202,-0.7794679315565765,18.590746604462034,-0.9711212299217478
0.3304,-0.3367253430979775,11.87692594956337,-1.5516004766965488
0.349,-0.7429780897420893,10.481998360171133,-1.3846868747812975
0.3529,-0.6347255545949144,9.29601501709251,-1.5767130022808669
0.3602,-0.18369972003755736,9.71188948275217,-1.9948431764256909
0.3702,-0.0857688120880199,8.481248080541612,-2.0760226163542246
0.3805,-0.04104284942358355,7.53914696641565,-2.1289086997250806
0.3909,-0.01390955626993462,6.834996361560428,-2.158230986644269
0.4053,-0.034263109662259206,5.861587741299013,-2.2668037716949074
0.4103,0.0679200923125095,5.632478327789448,-2.175336239764708
0.4201,0.08040780751646592,5.290156416958139,-2.1324513582035025
0.4302,0.09305917821900123,4.997725464401755,-2.098407242115723
0.4402,0.09027041692747462,4.790985034897125,-2.05510263037208
0.4504,0.08175489700047445,4.681794842837948,-2.0235057820136695
0.4602,0.08379518002648045,4.513882971430167,-1.953564605460244
0.4701,0.06398579605718768,4.40929365715649,-1.8878056446361249
0.4802,0.041197901186626806,4.333979999181,-1.8277931817875273
0.4901,0.01439482467484976,4.265061021164506,-1.7676235224500765
0.5006,-0.011038433122570579,4.218160726679281,-1.7127692145122393
0.51,-0.04646185242496714,4.190801958036944,-1.6634014708294331
