time,torque_error (Nm),e_roll,e_pitch,e_yaw
0.0102,-56437.09456389104,-0.5129914372642199,-13.4034476943818
0.0205,11836.523058477955,1.7353418885636798,-4.004465144651849
0.0302,1453.640931113017,2.0737191839387568,0.4144130854984577
0.0402,632.5468808289165,2.119593775096774,1.2289723675651916
0.0501,341.51571540158466,2.1239877803827745,1.4487748150194801
0.0603,205.86143996751673,2.1121824572659995,1.4839419484179974
0.0702,134.59370449041512,2.088662818563331,1.4511357031044294
0.0802,91.38236185900814,2.0559174623783476,1.3941187794803653
0.0902,64.21141023109112,2.0185456487160014,1.33637989968604
0.1003,46.85511513823769,1.9768665668669954,1.2794645772009736
0.1103,98.84629924738113,1.9783915282587359,1.3929205154338393
0.1203,25.41793146866928,1.8843232974981075,1.1766883908886365
0.1329,42.464099338388564,1.8838520569507102,1.325582762269462
0.1452,32.215099488974346,1.837878263446454,1.2954402883449156
0.1531,23.412753345655318,1.7926303384092015,1.2778694441972809
0.1676,16.574482315825833,1.749067690605494,1.2806648866145656
0.1781,11.241568244517126,1.7065098043404914,1.310106007763476
0.1846,7.603329057558241,1.6696863310699883,1.3732742322873097
0.1972,4.475993883292659,1.6346474182482658,1.4769263830211534
0.211,-21.37545493068437,1.4304485018287465,1.361202059405772
0.2184,-22.190794573342174,1.4302027934264516,1.4936631359585189
0.2224,-2.980878178185975,1.5633389977727934,2.10222217152421
0.2303,-2.04692206753937,1.5422171984249873,2.475188116198276
0.2402,-2.2164696947830578,1.5416840008117938,2.93526214680977
0.2502,-2.8631935541783236,1.5454556603654792,3.4692078497602825
0.2598,-3.1318725211526726,1.5525339629965453,4.103101546574574
0.2702,7.072956014366554,1.6020305377564372,5.200299906445703
0.2802,-3.5537728392328063,1.5746814818695292,5.703143443149576
0.2902,-3.83352603601179,1.5887774179501082,6.668005296304452
0.3002,-3.991212046223467,1.6025720788078266,7.760225843684115
0.3103,-8.449979243002389,1.6043567719910274,8.739579511826951
0.3202,-4.2413994891815605,1.6341296270448353,10.36413887807198
0.3302,-4.278412990414864,1.6498858138580026,11.880396760875074
0.3402,-4.145449356279585,1.6653046652166852,13.540308533455125
0.3502,-4.169958164922662,1.6796357998579763,15.331097581258115
0.3596,-4.011861207374494,1.6928182442341728,17.25967231715983
0.3703,-3.7834250954200286,1.7049275094340235,19.317838743656367
0.3801,-4.049297115846883,1.7169707691815,21.529343754028634
0.3903,-4.215456667599,1.7270932487978368,23.917699028977623
0.3991,-4.233963128058406,1.7366584097514235,26.52700502442449
0.4104,-3.8535540777222934,1.7445952007414935,29.362003952863116
0.4204,-3.764989467228645,1.7514899141102693,32.31347040870016
0.4304,-4.531088073365169,1.7570035443440333,35.30333571375355
0.4404,-4.82580639787264,1.7615094333916783,38.53130702805906
0.4504,-10.056454006380989,1.7625619032162452,40.01768155070873
0.4602,-5.67501838162849,1.7671786357965191,45.521675716754764
0.4703,-6.2000292799142755,1.7685436577064966,49.31352306971528
0.4802,-6.7382284559483026,1.7690500293199107,53.30355423191387
0.4903,-12.515745668899854,1.7698878778837948,55.05643151244944
0.5,-8.146786301699848,1.7679738001536711,61.91527074618666
0.5102,-9.002107499344334,1.7665752759323743,66.56573675248741
0.5203,-10.63374385362971,1.7646821768065213,71.29622795890472
0.5328,-12.617520625197983,1.7659072628401242,76.20484187978963
0.5402,-11.97705136298265,1.759778591844332,82.09263216084827
0.5502,-13.358537834313438,1.756825563561229,87.79600543843867
0.5602,-20.922967626577247,1.7570715078533679,90.00755705459902
0.5705,-16.24357176917681,1.75063640107582,100.1910803668031
0.5803,-17.98800287439377,1.7472554521647694,106.84565717645269
0.5898,-26.552409772472117,1.7471340182968038,109.24506757609483
0.6002,-21.37187512617976,1.7401920898022452,121.36170686652302
0.6102,-22.736632576835007,1.7365904585387548,129.34286611566012
0.62,-25.204131619753184,1.7328175806559334,137.30387703897554
0.6304,-29.61472079421719,1.7288028735242174,144.84275557700093
0.6401,-31.92860166956865,1.7247288406821106,153.5690219705573
0.6505,-34.39750298391999,1.7205469326919889,162.56265342266815
0.6602,-38.095276025521855,1.7161255795488983,171.3106751046868
0.6702,-39.94310000796463,1.7115295937038717,181.20465860929949
0.6804,-42.950853188887606,1.7065874598999968,190.7473323042554
0.6902,-46.820753562790344,1.7013243272832785,200.00618313579074
0.7003,-49.56099317361725,1.6957100058577002,209.86582171728557
0.7101,-53.39115439440724,1.6897448398152137,219.20640799111922
0.7202,-57.98432855529802,1.6832687099902015,227.82209921145585
0.7305,-120.01493558558423,1.6861824249160111,200.64621021160747
0.7401,-65.19531390519546,1.6692513109355733,245.35158468198858
0.7502,-69.86685786726036,1.6614944398831861,253.26372414051795
0.7604,-75.44703221007762,1.6532154858738821,260.32926821312094
0.7708,-80.3329396774925,1.644498320109187,267.91726719499025
