time,orien,w_des,q_x_des,q_y_des,q_z_des,w_actual,q_x_actual,q_y_actual,q_z_actual
0.0104,0.0,0.0,1.0,0.0,9.81632866549397e-05,-1.0197874296765957e-05,0.9999999951299862,-1.6018707122184242e-09
0.0198,0.0,-6.3901e-07,1.0,0.0,7.98758576926037e-05,-2.2623075188176415e-05,0.9999999965540218,-4.352571041720992e-09
0.0302,0.0,-5.08136e-06,1.0,0.0,2.0574492663287048e-05,-1.965033306301303e-05,0.9999999995952773,5.038144796634998e-09
0.0402,0.0,-1.70459e-05,1.0,0.0,-9.832469703076757e-06,-1.6370522631424745e-05,0.9999999998176637,2.9998319335142344e-08
0.0503,0.0,-4.01594e-05,1.0,0.0,-3.662634783199188e-05,-2.2247453093624047e-05,0.99999999908178,3.763650713395258e-08
0.0606,0.0,-7.79567e-05,1.0,0.0,-5.958042591239813e-05,-4.717550948009408e-05,0.9999999971123219,2.0097393100559597e-08
0.0703,0.0,-0.00013388,1.0,0.0,-7.935858262574589e-05,-9.802662865039975e-05,0.9999999920464977,2.0787460997762155e-09
0.0802,0.0,-0.000211282,1.0,0.0,-9.588611650651475e-05,-0.00017262353225370148,0.9999999805034842,-2.2171063161972677e-09
0.0903,0.0,-0.000313419,1.0,0.0,-0.0001096083787937769,-0.00026933707565219347,0.9999999577217706,1.886622387859805e-09
0.1005,0.0,-0.000443461,1.0,0.0,-0.00012192249809636856,-0.00039199210886498574,0.999999915738542,3.1320819958732576e-09
0.1102,0.0,-0.000604484,1.0,0.0,-0.00013299057774093678,-0.000543799258072167,0.9999998432979242,-1.866148224173558e-09
0.1202,0.0,-0.000799471,1.0,0.0,-0.00014305017055249363,-0.0007281627396151884,0.9999997246577987,-1.4371177026938515e-08
0.1298,0.0,-0.00103132,0.999999,0.0,-0.0001520960853431951,-0.0009479841904511955,0.9999995390962709,-3.527688261732738e-08
0.14,0.0,-0.00130282,0.999999,0.0,-0.00016040035153421165,-0.0012074296338040983,0.9999992581924261,-6.512018503115271e-08
0.1501,0.0,-0.0016167,0.999999,0.0,-0.00016797183690909828,-0.001509008125056242,0.9999988473393006,-1.0323795008653383e-07
0.1601,0.0,-0.00197557,0.999998,0.0,-0.00017466085041192215,-0.0018541061322278531,0.9999982658905041,-1.4911036265953205e-07
0.1701,0.0,-0.00238196,0.999997,0.0,-0.00018080262037140877,-0.0022449463126120776,0.999997463759996,-2.0391733851538246e-07
0.1802,0.0,-0.00283831,0.999996,0.0,-0.00018650300972177972,-0.0026846931747101315,0.9999963788129999,-2.689135139093322e-07
0.1902,0.0,-0.00334696,0.999994,0.0,-0.00019159247534726386,-0.00317681848001227,0.9999949355454507,-3.44072883142357e-07
0.201,0.0,-0.00391018,0.999992,0.0,-0.00019591131965238535,-0.0037232931441322364,0.9999930493292106,-4.2963192221130455e-07
0.2102,0.0,-0.00453012,0.99999,0.0,-0.00019960981788692112,-0.004326137088511797,0.9999906223027968,-5.266973236534676e-07
0.2202,0.0,-0.00520888,0.999986,0.0,-0.00020257177848750167,-0.004988209470121426,0.9999875382876292,-6.356558792877145e-07
0.2302,0.0,-0.00594841,0.999982,0.0,-0.00020513800387597867,-0.005711670637628753,0.9999836672347954,-7.59437136107721e-07
0.2401,0.0,-0.00675063,0.999977,0.0,-0.00020744319636674556,-0.006498495722984349,0.9999788630365384,-9.002630688840162e-07
0.2502,0.0,-0.00761734,0.999971,0.0,-0.00020921235994500576,-0.007350545736,0.9999729624877145,-1.0560527196997467e-06
0.2604,0.0,-0.00855024,0.999963,0.0,-0.0002103490764815288,-0.008269541120888681,0.9999657846353617,-1.2253451395569927e-06
0.2702,0.0,-0.00955096,0.999954,0.0,-0.00021088613934048219,-0.00925671552020607,0.9999571334526437,-1.4092109542623605e-06
0.2862,0.0,-0.010621,0.999944,0.0,-0.00021146061811229207,-0.010314184271113335,0.999946785026394,-1.614656133003285e-06
0.2938,0.0,-0.0117619,0.999931,0.0,-0.00021434848687439651,-0.011442069679863229,0.999934514402134,-1.8803537001763942e-06
0.3002,0.0,-0.0129749,0.999916,0.0,-0.00022194010968593685,-0.012642295015558322,0.9999200583617951,-2.2520089018159996e-06
0.311,0.0,-0.0142612,0.999898,0.0,-0.0002307255348570471,-0.013917092419061238,0.9999031259562913,-2.6765679778670497e-06
0.3202,0.0,-0.0156221,0.999878,0.0,-0.00023931777355697906,-0.015268423807824694,0.9998834021783378,-3.114508632526484e-06
0.3303,0.0,-0.0170587,0.999854,0.0,-0.0002479075107391193,-0.01669758805781115,0.9998605548186194,-3.566574430882919e-06
0.3402,0.0,-0.0185718,0.999828,0.0,-0.000255605819278156,-0.0182056115987591,0.9998342314383066,-4.018850515961184e-06
0.3502,0.0,-0.0201625,0.999797,0.0,-0.00026256525752460947,-0.0197938433408362,0.9998040482040761,-4.474966413466977e-06
0.3602,0.0,-0.0218314,0.999762,0.0,-0.00026977904550773044,-0.021463073740525113,0.999769605289249,-4.965357714078865e-06
0.3701,0.0,-0.0235793,0.999722,0.0,-0.0002778056674291184,-0.023213793863492743,0.9997304849648496,-5.515535041131154e-06
0.3802,0.0,-0.0254068,0.999677,0.0,-0.0002863142361545587,-0.025046681538970095,0.9996862416431481,-6.118889460433158e-06
0.3905,0.0,-0.0273143,0.999627,0.0,-0.0002944048123459307,-0.026962453714721987,0.9996364035838041,-6.7472853205318485e-06
0.4002,0.0,-0.0293025,0.999571,0.0,-0.00030142101981430646,-0.028961795137934804,0.9995804737555676,-7.372380712132243e-06
